job,marital,education,housing,loan,contact,month,day_of_week,age,pdays,emp_var_rate,cons_conf_idx,y,age_group,housing_loan_interaction
admin.,married,high.school,yes,yes,telephone,nov,tue,36,999,-0.1,-42.0,0,adult,yes_yes
management,married,university.degree,yes,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,telephone,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,no,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,no_no
unemployed,single,basic.6y,yes,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,no,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,no_no
unemployed,single,basic.6y,yes,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,yes_no
admin.,married,university.degree,yes,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,yes_no
services,divorced,high.school,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
services,married,basic.6y,yes,no,telephone,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
housemaid,divorced,professional.course,yes,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,yes_no
blue-collar,married,basic.9y,unknown,unknown,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,unknown_unknown
self-employed,divorced,high.school,no,no,cellular,nov,tue,56,999,-0.1,-42.0,0,senior,no_no
blue-collar,married,basic.9y,yes,no,cellular,nov,tue,29,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,yes,yes,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_yes
admin.,married,high.school,yes,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,yes_no
technician,single,professional.course,no,yes,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,no_yes
blue-collar,married,basic.9y,no,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,no_no
admin.,divorced,university.degree,yes,no,telephone,nov,tue,31,999,-0.1,-42.0,0,adult,yes_no
self-employed,divorced,university.degree,yes,no,cellular,nov,tue,42,999,-0.1,-42.0,0,adult,yes_no
management,married,university.degree,no,no,cellular,nov,tue,43,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,basic.9y,yes,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,yes_no
admin.,married,university.degree,yes,yes,cellular,nov,tue,52,999,-0.1,-42.0,0,senior,yes_yes
technician,married,professional.course,yes,no,telephone,nov,tue,43,999,-0.1,-42.0,0,adult,yes_no
blue-collar,single,basic.9y,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
self-employed,married,university.degree,yes,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,yes_no
entrepreneur,married,basic.4y,yes,no,cellular,nov,tue,43,999,-0.1,-42.0,0,adult,yes_no
admin.,divorced,university.degree,yes,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,yes_no
management,married,high.school,yes,no,cellular,nov,tue,52,999,-0.1,-42.0,0,senior,yes_no
blue-collar,married,basic.4y,no,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,basic.9y,no,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,no_no
services,married,basic.6y,unknown,unknown,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,unknown_unknown
management,married,university.degree,yes,yes,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,yes_yes
admin.,married,university.degree,no,no,cellular,nov,tue,51,1,-0.1,-42.0,0,senior,no_no
management,divorced,high.school,yes,no,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,yes_no
housemaid,divorced,basic.9y,yes,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,yes_no
admin.,married,university.degree,no,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,no_no
technician,divorced,high.school,no,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,university.degree,no,no,cellular,nov,tue,55,999,-0.1,-42.0,0,senior,no_no
admin.,married,university.degree,yes,no,cellular,nov,tue,41,999,-0.1,-42.0,0,adult,yes_no
admin.,married,high.school,yes,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,yes_no
services,married,high.school,yes,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,cellular,nov,tue,46,999,-0.1,-42.0,0,adult,yes_no
management,single,university.degree,yes,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,yes_no
housemaid,married,university.degree,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
entrepreneur,divorced,basic.6y,yes,no,cellular,nov,tue,44,999,-0.1,-42.0,0,adult,yes_no
unemployed,married,high.school,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,professional.course,yes,no,cellular,nov,tue,34,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,no,no,cellular,nov,tue,46,999,-0.1,-42.0,0,adult,no_no
management,married,basic.4y,no,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,basic.9y,yes,yes,cellular,nov,tue,43,999,-0.1,-42.0,0,adult,yes_yes
management,single,high.school,no,no,telephone,nov,tue,39,999,-0.1,-42.0,0,adult,no_no
admin.,married,university.degree,yes,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,yes_no
admin.,divorced,university.degree,yes,no,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,yes_no
management,married,university.degree,yes,yes,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,yes_yes
blue-collar,single,basic.4y,yes,no,cellular,nov,tue,43,999,-0.1,-42.0,0,adult,yes_no
admin.,married,unknown,no,no,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,no_no
services,married,high.school,yes,no,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,yes_no
management,single,high.school,no,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,no_no
management,married,university.degree,yes,no,cellular,nov,tue,52,999,-0.1,-42.0,0,senior,yes_no
technician,married,professional.course,yes,no,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,yes_no
technician,single,professional.course,yes,no,cellular,nov,tue,56,999,-0.1,-42.0,0,senior,yes_no
admin.,single,high.school,yes,yes,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_yes
blue-collar,single,university.degree,yes,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
admin.,married,high.school,yes,no,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,yes_no
services,married,high.school,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
services,married,basic.9y,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
technician,married,professional.course,yes,no,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,yes_no
management,married,university.degree,unknown,unknown,cellular,nov,tue,52,999,-0.1,-42.0,1,senior,unknown_unknown
housemaid,divorced,professional.course,no,yes,cellular,nov,tue,47,999,-0.1,-42.0,0,adult,no_yes
blue-collar,married,high.school,no,no,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,professional.course,no,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,no_no
admin.,married,high.school,no,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,basic.4y,no,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,no_no
blue-collar,divorced,basic.6y,no,no,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,no_no
self-employed,married,university.degree,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
self-employed,married,university.degree,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
admin.,single,university.degree,no,no,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,basic.4y,no,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,basic.9y,no,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,no_no
technician,single,professional.course,no,yes,cellular,nov,tue,30,999,-0.1,-42.0,1,adult,no_yes
unemployed,married,basic.6y,yes,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,yes_no
services,married,high.school,yes,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,yes_no
services,married,high.school,yes,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,yes_no
blue-collar,married,basic.9y,no,no,cellular,nov,tue,34,999,-0.1,-42.0,0,adult,no_no
technician,married,professional.course,yes,no,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,yes_no
entrepreneur,married,basic.4y,yes,no,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,yes_no
services,married,basic.6y,yes,no,telephone,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
admin.,single,basic.9y,yes,no,cellular,nov,tue,52,6,-0.1,-42.0,0,senior,yes_no
services,married,high.school,yes,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,yes_no
unemployed,married,high.school,no,yes,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,no_yes
unemployed,married,high.school,no,no,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,no_no
blue-collar,single,high.school,yes,no,cellular,nov,tue,34,999,-0.1,-42.0,0,adult,yes_no
entrepreneur,single,university.degree,yes,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,yes_no
admin.,married,university.degree,yes,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
blue-collar,divorced,basic.6y,yes,yes,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,yes_yes
technician,married,high.school,yes,no,cellular,nov,tue,52,999,-0.1,-42.0,0,senior,yes_no
blue-collar,divorced,unknown,yes,no,telephone,nov,tue,38,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,unknown,unknown,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,unknown_unknown
technician,single,university.degree,yes,no,cellular,nov,tue,34,999,-0.1,-42.0,0,adult,yes_no
blue-collar,divorced,unknown,no,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,no_no
technician,married,professional.course,yes,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,yes_no
technician,single,high.school,yes,no,cellular,nov,tue,29,999,-0.1,-42.0,0,adult,yes_no
management,married,high.school,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
blue-collar,divorced,unknown,no,no,cellular,nov,tue,38,999,-0.1,-42.0,1,adult,no_no
management,married,university.degree,no,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,no_no
unemployed,married,high.school,yes,yes,cellular,nov,tue,30,999,-0.1,-42.0,1,adult,yes_yes
admin.,divorced,university.degree,yes,yes,cellular,nov,tue,52,999,-0.1,-42.0,0,senior,yes_yes
admin.,divorced,university.degree,no,yes,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,no_yes
management,married,university.degree,yes,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,yes_no
management,married,university.degree,no,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,no_no
services,married,high.school,yes,no,cellular,nov,tue,47,999,-0.1,-42.0,0,adult,yes_no
admin.,divorced,university.degree,no,no,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,no_no
admin.,divorced,university.degree,no,no,cellular,nov,tue,30,999,-0.1,-42.0,1,adult,no_no
entrepreneur,married,university.degree,no,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,no_no
housemaid,married,basic.4y,no,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,professional.course,yes,yes,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,yes_yes
admin.,married,high.school,yes,no,cellular,nov,tue,41,999,-0.1,-42.0,0,adult,yes_no
technician,married,high.school,no,no,cellular,nov,tue,36,999,-0.1,-42.0,0,adult,no_no
management,married,university.degree,yes,no,cellular,nov,tue,52,999,-0.1,-42.0,1,senior,yes_no
management,single,university.degree,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
admin.,divorced,basic.9y,yes,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,yes_no
management,married,basic.9y,no,no,cellular,nov,tue,44,999,-0.1,-42.0,0,adult,no_no
technician,single,university.degree,no,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,no_no
technician,divorced,professional.course,yes,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
blue-collar,married,basic.9y,no,yes,cellular,nov,tue,43,999,-0.1,-42.0,0,adult,no_yes
technician,divorced,professional.course,yes,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
technician,divorced,professional.course,no,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,no_no
retired,married,professional.course,unknown,unknown,cellular,nov,tue,57,999,-0.1,-42.0,0,senior,unknown_unknown
blue-collar,married,basic.4y,no,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,no_no
admin.,divorced,high.school,no,no,cellular,nov,tue,47,999,-0.1,-42.0,0,adult,no_no
services,divorced,high.school,no,no,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,no_no
management,married,university.degree,yes,no,cellular,nov,tue,43,999,-0.1,-42.0,0,adult,yes_no
admin.,single,university.degree,no,no,cellular,nov,tue,41,999,-0.1,-42.0,0,adult,no_no
admin.,married,university.degree,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
admin.,married,high.school,yes,no,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,yes_no
technician,married,professional.course,yes,no,telephone,nov,tue,38,999,-0.1,-42.0,0,adult,yes_no
admin.,married,university.degree,yes,yes,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,yes_yes
student,single,high.school,yes,yes,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,yes_yes
services,married,high.school,yes,no,cellular,nov,tue,47,999,-0.1,-42.0,0,adult,yes_no
blue-collar,divorced,basic.6y,yes,no,telephone,nov,tue,29,999,-0.1,-42.0,0,adult,yes_no
retired,married,high.school,yes,no,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,yes_no
technician,married,professional.course,no,no,cellular,nov,tue,47,999,-0.1,-42.0,0,adult,no_no
retired,married,high.school,no,no,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,no_no
management,married,basic.9y,unknown,unknown,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,unknown_unknown
services,married,basic.6y,no,no,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,no_no
services,married,basic.9y,no,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,no_no
self-employed,married,university.degree,no,no,telephone,nov,tue,50,999,-0.1,-42.0,0,senior,no_no
admin.,married,high.school,yes,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,yes_no
unemployed,single,university.degree,yes,yes,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,yes_yes
services,married,high.school,no,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,no_no
blue-collar,married,professional.course,yes,no,telephone,nov,tue,38,999,-0.1,-42.0,0,adult,yes_no
admin.,married,basic.6y,yes,no,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,yes_no
self-employed,married,basic.4y,no,no,cellular,nov,tue,53,999,-0.1,-42.0,0,senior,no_no
admin.,married,high.school,yes,no,cellular,nov,tue,55,999,-0.1,-42.0,0,senior,yes_no
entrepreneur,married,basic.9y,no,no,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,no_no
technician,married,professional.course,yes,no,cellular,nov,tue,44,999,-0.1,-42.0,0,adult,yes_no
management,married,university.degree,yes,yes,cellular,nov,tue,57,999,-0.1,-42.0,1,senior,yes_yes
entrepreneur,married,professional.course,no,no,cellular,nov,tue,54,999,-0.1,-42.0,1,senior,no_no
management,married,high.school,yes,no,telephone,nov,tue,35,999,-0.1,-42.0,0,adult,yes_no
admin.,married,basic.9y,yes,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,yes_no
technician,married,university.degree,yes,no,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,yes_no
management,married,basic.4y,yes,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,yes_no
self-employed,married,basic.4y,yes,yes,cellular,nov,tue,46,999,-0.1,-42.0,0,adult,yes_yes
entrepreneur,divorced,basic.4y,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
management,married,high.school,yes,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,yes_no
technician,married,university.degree,yes,no,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,yes_no
management,single,university.degree,no,no,telephone,nov,tue,35,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,basic.9y,no,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,no_no
technician,married,university.degree,no,no,cellular,nov,tue,48,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,basic.9y,yes,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,yes_no
admin.,divorced,university.degree,no,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,no_no
entrepreneur,married,basic.9y,no,no,telephone,nov,tue,50,999,-0.1,-42.0,0,senior,no_no
admin.,single,university.degree,yes,no,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,yes_no
admin.,divorced,university.degree,yes,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,yes_no
technician,single,university.degree,no,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,no_no
management,married,basic.6y,yes,no,cellular,nov,tue,52,999,-0.1,-42.0,0,senior,yes_no
admin.,married,high.school,no,yes,cellular,nov,tue,51,999,-0.1,-42.0,0,senior,no_yes
technician,married,basic.9y,no,no,cellular,nov,tue,46,999,-0.1,-42.0,0,adult,no_no
management,married,university.degree,yes,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_no
admin.,divorced,university.degree,yes,no,cellular,nov,tue,53,999,-0.1,-42.0,0,senior,yes_no
services,married,high.school,no,no,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,no_no
management,single,high.school,yes,no,cellular,nov,tue,35,999,-0.1,-42.0,0,adult,yes_no
technician,married,basic.9y,yes,no,cellular,nov,tue,46,999,-0.1,-42.0,0,adult,yes_no
admin.,divorced,university.degree,no,yes,cellular,nov,tue,53,999,-0.1,-42.0,0,senior,no_yes
services,married,high.school,yes,no,cellular,nov,tue,34,999,-0.1,-42.0,0,adult,yes_no
admin.,single,high.school,yes,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,yes_no
technician,divorced,high.school,no,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,no_no
technician,married,professional.course,yes,no,telephone,nov,tue,46,999,-0.1,-42.0,0,adult,yes_no
entrepreneur,single,university.degree,no,no,cellular,nov,tue,37,999,-0.1,-42.0,0,adult,no_no
technician,married,professional.course,yes,no,cellular,nov,tue,40,999,-0.1,-42.0,0,adult,yes_no
admin.,married,high.school,yes,no,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,yes_no
technician,single,high.school,no,yes,cellular,nov,tue,29,999,-0.1,-42.0,0,adult,no_yes
admin.,divorced,high.school,no,no,cellular,nov,tue,46,999,-0.1,-42.0,0,adult,no_no
self-employed,married,university.degree,yes,no,cellular,nov,tue,57,999,-0.1,-42.0,0,senior,yes_no
technician,married,university.degree,no,no,cellular,nov,tue,34,999,-0.1,-42.0,0,adult,no_no
technician,married,high.school,yes,no,cellular,nov,tue,45,999,-0.1,-42.0,0,adult,yes_no
self-employed,divorced,university.degree,no,no,cellular,nov,tue,41,999,-0.1,-42.0,0,adult,no_no
management,single,high.school,no,yes,cellular,nov,tue,30,999,-0.1,-42.0,0,adult,no_yes
management,married,university.degree,yes,no,cellular,nov,tue,56,999,-0.1,-42.0,0,senior,yes_no
services,single,high.school,no,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,no_no
management,married,high.school,no,no,cellular,nov,tue,39,999,-0.1,-42.0,0,adult,no_no
admin.,married,high.school,yes,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,yes_no
technician,married,university.degree,no,no,cellular,nov,tue,54,999,-0.1,-42.0,0,senior,no_no
entrepreneur,married,basic.4y,yes,yes,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,yes_yes
management,single,high.school,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
housemaid,married,basic.4y,no,no,cellular,nov,tue,50,999,-0.1,-42.0,0,senior,no_no
technician,single,professional.course,yes,yes,cellular,nov,tue,32,999,-0.1,-42.0,0,adult,yes_yes
admin.,married,professional.course,yes,no,cellular,nov,tue,56,999,-0.1,-42.0,0,senior,yes_no
technician,single,basic.9y,no,no,telephone,nov,tue,33,999,-0.1,-42.0,0,adult,no_no
services,divorced,professional.course,yes,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,yes_no
retired,married,professional.course,yes,no,cellular,nov,tue,58,999,-0.1,-42.0,0,senior,yes_no
admin.,single,high.school,yes,no,cellular,nov,tue,33,999,-0.1,-42.0,0,adult,yes_no
services,divorced,professional.course,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
technician,married,high.school,no,no,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_no
technician,married,high.school,no,yes,cellular,nov,tue,31,999,-0.1,-42.0,0,adult,no_yes
self-employed,married,basic.9y,yes,no,telephone,nov,tue,34,999,-0.1,-42.0,0,adult,yes_no
technician,married,professional.course,no,no,cellular,nov,tue,49,999,-0.1,-42.0,0,adult,no_no
management,single,university.degree,no,yes,cellular,nov,tue,29,999,-0.1,-42.0,0,adult,no_yes
management,married,university.degree,no,no,cellular,nov,tue,38,999,-0.1,-42.0,0,adult,no_no
management,married,university.degree,yes,yes,cellular,nov,tue,53,999,-0.1,-42.0,0,senior,yes_yes
management,single,university.degree,no,no,cellular,nov,tue,29,999,-0.1,-42.0,0,adult,no_no
admin.,single,high.school,no,no,cellular,nov,tue,41,999,-0.1,-42.0,0,adult,no_no
